ZIP,COUNTY,CITY,STATE
77802,BRAZOS,BRYAN,TX
75230,DALLAS,DALLAS,TX
76102,TARRANT,FORT WORTH,TX
76132,TARRANT,FORT WORTH,TX
77338,HARRIS,HUMBLE,TX
75701,SMITH,TYLER,TX
77598,HARRIS,WEBSTER,TX
76302,WICHITA,WICHITA FALLS,TX
75022,DENTON,FLOWER MOUND,TX
75247,DALLAS,DALLAS,TX
77904,VICTORIA,VICTORIA,TX
79902,EL PASO,EL PASO,TX
75020,GRAYSON,DENISON,TX
78640,HAYS,KYLE,TX
78041,WEBB,LAREDO,TX
79124,POTTER,AMARILLO,TX
78731,TRAVIS,AUSTIN,TX
76017,TARRANT,ARLINGTON,TX
76015,TARRANT,ARLINGTON,TX
77030,HARRIS,HOUSTON,TX
79416,LUBBOCK,LUBBOCK,TX
78258,BEXAR,SAN ANTONIO,TX
75226,DALLAS,DALLAS,TX
78249,BEXAR,SAN ANTONIO,TX
78503,HIDALGO,MCALLEN,TX
78229,BEXAR,SAN ANTONIO,TX
77521,HARRIS,BAYTOWN,TX
79106,POTTER,AMARILLO,TX
35007,SHELBY,ALABASTER,AL
36301,HOUSTON,DOTHAN,AL
36027,BARBOUR,EUFAULA,AL
36451,CLARKE,GROVE HILL,AL
36502,ESCAMBIA,ATMORE,AL
35570,MARION,HAMILTON,AL
35601,MORGAN,DECATUR,AL
35903,ETOWAH,GADSDEN,AL
96826,HONOLULU,HONOLULU,HI
51632,PAGE,CLARINDA,IA
51502,POTTAWATTAMIE,COUNCIL BLUFFS,IA
83221,BINGHAM,BLACKFOOT,ID
83404,BONNEVILLE,IDAHO FALLS,ID
83201,BANNOCK,POCATELLO,ID
61231,MERCER,ALEDO,IL
60406,COOK,BLUE ISLAND,IL
60622,COOK,CHICAGO,IL
60617,COOK,CHICAGO,IL
60016,COOK,DES PLAINES,IL
60016,COOK,DES PLAINES,IL
60033,MCHENRY,HARVARD,IL
92252,SAN BERNARDINO,JOSHUA TREE,CA
92071,SAN DIEGO,SANTEE,CA
93423,SAN LUIS OBISPO,ATASCADERO,CA
95448,SONOMA,HEALDSBURG,CA
93551,LOS ANGELES,PALMDALE,CA
91773,LOS ANGELES,SAN DIMAS,CA
91776,LOS ANGELES,SAN GABRIEL,CA
92585,RIVERSIDE,SUN CITY,CA
92503,RIVERSIDE,RIVERSIDE,CA
95661,PLACER,ROSEVILLE,CA
93720,FRESNO,FRESNO,CA
93720,FRESNO,FRESNO,CA
95542,HUMBOLDT,GARBERVILLE,CA
93546,MONO,MAMMOTH LAKES,CA
92669,ORANGE,ORANGE,CA
92708,ORANGE,FOUNTAIN VALLEY,CA
95355,STANISLAUS,MODESTO,CA
93258,TULARE,PORTERVILLE,CA
30078,GWINNETT,SNELLVILLE,GA
30439,CANDLER,METTER,GA
30308,FULTON,ATLANTA,GA
31024,PUTNAM,EATONTON,GA
31768,COLQUITT,MOULTRIE,GA
30417,EVANS,CLAXTON,GA
70001,JEFFERSON,METAIRIE,LA
31737,MILLER,COLQUITT,GA
30012,ROCKDALE,CONYERS,GA
31830,MERIWETHER,WARM SPRINGS,GA
30434,JEFFERSON,LOUISVILLE,GA
31539,JEFF DAVIS,HAZLEHURST,GA
30512,UNION,BLAIRSVILLE,GA
30442,JENKINS,MILLEN,GA
46202,MARION,INDIANAPOLIS,IN
70112,ORLEANS,NEW ORLEANS,LA
70737,ASCENSION,GONZALES,LA
70538,ST. MARY,FRANKLIN,LA
70360,TERREBONNE,HOUMA,LA
70548,VERMILION,KAPLAN,LA
70071,ST. JAMES,LUTCHER,LA
71220,MOREHOUSE,BASTROP,LA
70748,EAST FELICIANA,JACKSON,LA
71254,EAST CARROLL,LAKE PROVIDENCE,LA
71111,BOSSIER,BOSSIER CITY,LA
71465,LA SALLE,OLLA,LA
71351,AVOYELLES,MARKSVILLE,LA
70433,ST. TAMMANY,COVINGTON,LA
70422,TANGIPAHOA,AMITE,LA
70816,EAST BATON ROUGE,BATON ROUGE,LA
70605,CALCASIEU,LAKE CHARLES,LA
53188,WAUKESHA,WAUKESHA,WI
95926,BUTTE,CHICO,CA
92363,SAN BERNARDINO,NEEDLES,CA
92120,SAN DIEGO,SAN DIEGO,CA
91942,SAN DIEGO,LA MESA,CA
92104,SAN DIEGO,SAN DIEGO,CA
92050,SAN DIEGO,NATIONAL CITY,CA
94116,SAN FRANCISCO,SAN FRANCISCO,CA
71052,DE SOTO,MANSFIELD,LA
70535,ST. LANDRY,EUNICE,LA
94143,SAN FRANCISCO,SAN FRANCISCO,CA
94122,SAN FRANCISCO,SAN FRANCISCO,CA
94115,SAN FRANCISCO,SAN FRANCISCO,CA
90650,LOS ANGELES,NORWALK,CA
90255,LOS ANGELES,HUNTINGTON PARK,CA
91342,LOS ANGELES,SYLMAR,CA
90036,LOS ANGELES,LOS ANGELES,CA
90036,LOS ANGELES,LOS ANGELES,CA
90012,LOS ANGELES,LOS ANGELES,CA
91307,LOS ANGELES,WEST HILLS,CA
95023,SAN BENITO,HOLLISTER,CA
92882,RIVERSIDE,CORONA,CA
96001,SHASTA,REDDING,CA
94914,MARIN,KENTFIELD,CA
96104,MODOC,CEDARVILLE,CA
93710,FRESNO,FRESNO,CA
96093,TRINITY,WEAVERVILLE,CA
92804,ORANGE,ANAHEIM,CA
92643,ORANGE,GARDEN GROVE,CA
92804,ORANGE,ANAHEIM,CA
95361,STANISLAUS,OAKDALE,CA
93277,TULARE,VISALIA,CA
30327,FULTON,ATLANTA,GA
30135,DOUGLAS,DOUGLASVILLE,GA
27962,WASHINGTON,PLYMOUTH,NC
71446,VERNON,LEESVILLE,LA
70444,TANGIPAHOA,KENTWOOD,LA
70633,CALCASIEU,DEQUINCY,LA
92120,SAN DIEGO,SAN DIEGO,CA
94117,SAN FRANCISCO,SAN FRANCISCO,CA
94110,SAN FRANCISCO,SAN FRANCISCO,CA
90067,LOS ANGELES,LOS ANGELES,CA
95355,STANISLAUS,MODESTO,CA
91401,LOS ANGELES,VAN NUYS,CA
93210,FRESNO,COALINGA,CA
96028,SHASTA,FALL RIVER MILLS,CA
90404,LOS ANGELES,SANTA MONICA,CA
96001,SHASTA,REDDING,CA
95062,SANTA CRUZ,SANTA CRUZ,CA
93060,VENTURA,SANTA PAULA,CA
31909,MUSCOGEE,COLUMBUS,GA
31217,BIBB,MACON,GA
30546,TOWNS,HIAWASSEE,GA
31412,CHATHAM,SAVANNAH,GA
30705,MURRAY,CHATSWORTH,GA
30117,CARROLL,CARROLLTON,GA
30214,FAYETTE,FAYETTEVILLE,GA
31830,MERIWETHER,WARM SPRINGS,GA
30274,CLAYTON,RIVERDALE,GA
30329,DEKALB,ATLANTA,GA
54961,OUTAGAMIE,NEW LONDON,WI
53110,MILWAUKEE,CUDAHY,WI
53228,MILWAUKEE,GREENFIELD,WI
53215,MILWAUKEE,MILWAUKEE,WI
53227,MILWAUKEE,WEST ALLIS,WI
54002,ST. CROIX,BALDWIN,WI
54153,OCONTO,OCONTO,WI
71301,RAPIDES,ALEXANDRIA,LA
70360,TERREBONNE,HOUMA,LA
70121,JEFFERSON,NEW ORLEANS,LA
95242,SAN JOAQUIN,LODI,CA
91356,LOS ANGELES,TARZANA,CA
92835,ORANGE,FULLERTON,CA
22939,AUGUSTA,FISHERSVILLE,VA
80218,DENVER,DENVER,CO
53578,SAUK,PRAIRIE DU SAC,WI
54956,WINNEBAGO,NEENAH,WI
95370,TUOLUMNE,SONORA,CA
93102,SANTA BARBARA,SANTA BARBARA,CA
32535,ESCAMBIA,CENTURY,FL
85255,MARICOPA,SCOTTSDALE,AZ
51555,HARRISON,MISSOURI VALLEY,IA
49091,ST. JOSEPH,STURGIS,MI
49058,BARRY,HASTINGS,MI
48708,BAY,BAY CITY,MI
48198,WASHTENAW,YPSILANTI,MI
49503,KENT,GRAND RAPIDS,MI
49913,HOUGHTON,LAURIUM,MI
49801,DICKINSON,IRON MOUNTAIN,MI
66736,WILSON,FREDONIA,KS
49953,ONTONAGON,ONTONAGON,MI
49735,OTSEGO,GAYLORD,MI
48604,SAGINAW,SAGINAW,MI
56265,CHIPPEWA,MONTEVIDEO,MN
55912,MOWER,AUSTIN,MN
64804,NEWTON,JOPLIN,MO
65807,GREENE,SPRINGFIELD,MO
65802,GREENE,SPRINGFIELD,MO
64118,CLAY,KANSAS CITY,MO
64429,CLINTON,CAMERON,MO
64057,JACKSON,INDEPENDENCE,MO
64134,JACKSON,KANSAS CITY,MO
64132,JACKSON,KANSAS CITY,MO
64130,JACKSON,KANSAS CITY,MO
64139,JACKSON,KANSAS CITY,MO
64772,VERNON,NEVADA,MO
64446,ATCHISON,FAIRFAX,MO
64730,BATES,BUTLER,MO
64502,BUCHANAN,ST. JOSEPH,MO
64012,CASS,BELTON,MO
64804,NEWTON,JOPLIN,MO
64804,NEWTON,JOPLIN,MO
64804,NEWTON,JOPLIN,MO
64850,NEWTON,NEOSHO,MO
63017,ST. LOUIS,CHESTERFIELD,MO
63141,ST. LOUIS,CREVE COEUR,MO
63017,ST. LOUIS,CHESTERFIELD,MO
63043,ST. LOUIS,MARYLAND HEIGHTS,MO
63136,ST. LOUIS,ST. LOUIS,MO
63670,STE. GENEVIEVE,STE GENEVIEVE,MO
63628,ST. FRANCOIS,BONNE TERRE,MO
63935,RIPLEY,DONIPHAN,MO
63301,ST. CHARLES,ST. CHARLES,MO
63385,ST. CHARLES,WENTZVILLE,MO
63367,ST. CHARLES,LAKE ST. LOUIS,MO
63304,ST. CHARLES,ST. CHARLES,MO
63376,ST. CHARLES,ST. PETERS,MO
65340,SALINE,MARSHALL,MO
64683,GRUNDY,TRENTON,MO
63090,FRANKLIN,WASHINGTON,MO
65041,GASCONADE,HERMANN,MO
63663,IRON,PILOT KNOB,MO
65560,DENT,SULLIVAN,MO
63664,WASHINGTON,POTOSI,MO
63556,SULLIVAN,MILAN,MO
63565,PUTNAM,UNIONVILLE,MO
65401,PHELPS,ROLLA,MO
63703,CAPE GIRARDEAU,CAPE GIRARDEAU,MO
63775,PERRY,PERRYVILLE,MO
65483,TEXAS,HOUSTON,MO
64724,ST. CLAIR,APPLETON CITY,MO
65360,HENRY,WINDSOR,MO
64067,LAFAYETTE,LEXINGTON,MO
65625,BARRY,CASSVILLE,MO
64085,RAY,RICHMOND,MO
64601,LIVINGSTON,CHILLICOTHE,MO
65065,CAMDEN,OSAGE BEACH,MO
65721,GREENE,OZARK,MO
65804,GREENE,SPRINGFIELD,MO
64744,CEDAR,EL DORADO SPRINGS,MO
63128,ST. LOUIS,ST. LOUIS,MO
39730,MONROE,ABERDEEN,MS
28078,MECKLENBURG,HUNTERSVILLE,NC
28106,MECKLENBURG,MATTHEWS,NC
28207,MECKLENBURG,CHARLOTTE,NC
28144,ROWAN,SALISBURY,NC
28337,BLADEN,ELIZABETHTOWN,NC
27906,PASQUOTANK,ELIZABETH CITY,NC
39303,LAUDERDALE,MERIDIAN,MS
39042,RANKIN,BRANDON,MS
39475,LAMAR,PURVIS,MS
39193,RANKIN,WHITFIELD,MS
28086,CLEVELAND,KINGS MOUNTAIN,NC
28349,DUPLIN,KENANSVILLE,NC
27103,FORSYTH,WINSTON-SALEM,NC
27577,JOHNSTON,SMITHFIELD,NC
28752,MCDOWELL,MARION,NC
28791,HENDERSON,HENDERSONVILLE,NC
28721,HAYWOOD,CLYDE,NC
27874,HALIFAX,SCOTLAND NECK,NC
28687,IREDELL,STATESVILLE,NC
28677,IREDELL,STATESVILLE,NC
27910,HERTFORD,AHOSKIE,NC
27261,GUILFORD,HIGH POINT,NC
27573,PERSON,ROXBORO,NC
27344,CHATHAM,SILER CITY,NC
28906,CHEROKEE,MURPHY,NC
28359,ROBESON,LUMBERTON,NC
28646,AVERY,LINVILLE,NC
28461,BRUNSWICK,SOUTHPORT,NC
28813,BUNCOMBE,ASHEVILLE,NC
28655,BURKE,MORGANTON,NC
28302,CUMBERLAND,FAYETTEVILLE,NC
28170,ANSON,WADESBORO,NC
28086,CLEVELAND,KINGS MOUNTAIN,NC
28025,CABARRUS,CONCORD,NC
28376,HOKE,RAEFORD,NC
27401,GUILFORD,GREENSBORO,NC
58784,MOUNTRAIL,STANLEY,ND
58474,DICKEY,OAKES,ND
58402,STUTSMAN,JAMESTOWN,ND
58324,TOWNER,CANDO,ND
58257,TRAILL,MAYVILLE,ND
58367,ROLETTE,ROLLA,ND
58801,WILLIAMS,WILLISTON,ND
70806,EAST BATON ROUGE,BATON ROUGE,LA
32821,ORANGE,ORLANDO,FL
68729,KNOX,CREIGHTON,NE
32803,ORANGE,ORLANDO,FL
32822,ORANGE,ORLANDO,FL
34761,ORANGE,OCOEE,FL
32803,ORANGE,ORLANDO,FL
34769,OSCEOLA,SAINT CLOUD,FL
33435,PALM BEACH,BOYNTON BEACH,FL
33401,PALM BEACH,WEST PALM BEACH,FL
33407,PALM BEACH,WEST PALM BEACH,FL
33418,PALM BEACH,RIVIERA BEACH,FL
33407,PALM BEACH,WEST PALM BEACH,FL
33428,PALM BEACH,BOCA RATON,FL
33410,PALM BEACH,WEST PALM BEACH,FL
34689,PINELLAS,TARPON SPRINGS,FL
33756,PINELLAS,CLEARWATER,FL
33710,PINELLAS,SAINT PETERSBURG,FL
33872,HIGHLANDS,SEBRING,FL
97301,MARION,NE SALEM,OR
33613,HILLSBOROUGH,TAMPA,FL
33612,HILLSBOROUGH,TAMPA,FL
33612,HILLSBOROUGH,TAMPA,FL
33563,HILLSBOROUGH,PLANT CITY,FL
33558,HILLSBOROUGH,LUTZ,FL
34609,HERNANDO,BROOKSVILLE,FL
32054,UNION,LAKE BUTLER,FL
34233,SARASOTA,SARASOTA,FL
33990,LEE,CAPE CORAL,FL
32721,VOLUSIA,DELAND,FL
32176,VOLUSIA,ORMOND BEACH,FL
32117,VOLUSIA,DAYTONA BEACH,FL
33853,POLK,LAKE WALES,FL
32931,BREVARD,COCOA BEACH,FL
32955,BREVARD,ROCKLEDGE,FL
33308,BROWARD,FORT LAUDERDALE,FL
33029,BROWARD,MIRAMAR,FL
33040,MONROE,KEY WEST,FL
33317,BROWARD,PLANTATION,FL
33321,BROWARD,TAMARAC,FL
33070,MONROE,TAVERNIER,FL
33150,MIAMI-DADE,MIAMI,FL
33034,MIAMI-DADE,FLORIDA CITY,FL
33143,MIAMI-DADE,MIAMI,FL
34474,MARION,OCALA,FL
34208,MANATEE,BRADENTON,FL
35611,LIMESTONE,ATHENS,AL
35259,JEFFERSON,BIRMINGHAM,AL
35233,JEFFERSON,BIRMINGHAM,AL
35261,SHELBY,BIRMINGHAM,AL
35213,JEFFERSON,BIRMINGHAM,AL
35233,JEFFERSON,BIRMINGHAM,AL
36427,ESCAMBIA,BREWTON,AL
36726,WILCOX,CAMDEN,AL
36518,WASHINGTON,CHATOM,AL
36732,MARENGO,DEMOPOLIS,AL
36301,HOUSTON,DOTHAN,AL
36330,COFFEE,ENTERPRISE,AL
36401,CONECUH,EVERGREEN,AL
35555,FAYETTE,FAYETTE,AL
35904,ETOWAH,GADSDEN,AL
45701,ATHENS,ATHENS,OH
35801,MADISON,HUNTSVILLE,AL
35806,MADISON,HUNTSVILLE,AL
45056,BUTLER,OXFORD,OH
36265,CALHOUN,JACKSONVILLE,AL
35502,WALKER,JASPER,AL
50801,UNION,CRESTON,IA
45504,CLARK,SPRINGFIELD,OH
36116,MONTGOMERY,MONTGOMERY,AL
36106,MONTGOMERY,MONTGOMERY,AL
35650,LAWRENCE,MOULTON,AL
43812,COSHOCTON,COSHOCTON,OH
35476,TUSCALOOSA,NORTHPORT,AL
36467,COVINGTON,OPP,AL
36360,DALE,OZARK,AL
44820,CRAWFORD,BUCYRUS,OH
44833,CRAWFORD,GALION,OH
35582,FRANKLIN,RED BAY,AL
35660,COLBERT,SHEFFIELD,AL
44111,CUYAHOGA,CLEVELAND,OH
35150,TALLADEGA,SYLACAUGA,AL
35161,TALLADEGA,TALLADEGA,AL
35401,TUSCALOOSA,TUSCALOOSA,AL
36089,BULLOCK,UNION SPRINGS,AL
36092,ELMORE,WETUMPKA,AL
44106,CUYAHOGA,CLEVELAND,OH
44195,CUYAHOGA,CLEVELAND,OH
44122,CUYAHOGA,BEACHWOOD,OH
44129,CUYAHOGA,PARMA,OH
45331,DARKE,GREENVILLE,OH
17701,LYCOMING,WILLIAMSPORT,PA
82609,NATRONA,CASPER,WY
35402,TUSCALOOSA,TUSCALOOSA,AL
43015,DELAWARE,DELAWARE,OH
17403,YORK,YORK,PA
43016,FRANKLIN,DUBLIN,OH
51104,WOODBURY,SIOUX CITY,IA
43725,GUERNSEY,CAMBRIDGE,OH
43725,GUERNSEY,CAMBRIDGE,OH
45224,HAMILTON,CINCINNATI,OH
45236,HAMILTON,CINCINNATI,OH
45219,HAMILTON,CINCINNATI,OH
45220,HAMILTON,CINCINNATI,OH
85712,PIMA,TUCSON,AZ
43616,LUCAS,OREGON,OH
43560,LUCAS,SYLVANIA,OH
43560,LUCAS,SYLVANIA,OH
43623,LUCAS,TOLEDO,OH
87505,SANTA FE,SANTA FE,NM
87571,TAOS,TAOS,NM
54305,BROWN,GREEN BAY,WI
88401,QUAY,TUCUMCARI,NM
85295,MARICOPA,GILBERT,AZ
87740,COLFAX,RATON,NM
78734,TRAVIS,LAKEWAY,TX
89431,WASHOE,SPARKS,NV
54301,BROWN,GREEN BAY,WI
89102,CLARK,LAS VEGAS,NV
89106,CLARK,LAS VEGAS,NV
45417,MONTGOMERY,DAYTON,OH
46761,LAGRANGE,LAGRANGE,IN
45342,MONTGOMERY,MIAMISBURG,OH
89121,CLARK,LAS VEGAS,NV
45406,MONTGOMERY,DAYTON,OH
43338,MORROW,MOUNT GILEAD,OH
20032,DISTRICT OF COLUMBIA,WASHINGTON,DC
20002,DISTRICT OF COLUMBIA,WASHINGTON,DC
89103,CLARK,LAS VEGAS,NV
44875,RICHLAND,SHELBY,OH
45601,ROSS,CHILLICOTHE,OH
85206,MARICOPA,MESA,AZ
32446,JACKSON,MARIANNA,FL
46825,ALLEN,FORT WAYNE,IN
46845,ALLEN,FORT WAYNE,IN
89429,LYON,SILVER SPRINGS,NV
89148,CLARK,LAS VEGAS,NV
89146,CLARK,LAS VEGAS,NV
47006,RIPLEY,BATESVILLE,IN
47025,DEARBORN,LAWRENCEBURG,IN
52806,SCOTT,DAVENPORT,IA
47501,DAVIESS,WASHINGTON,IN
46755,NOBLE,KENDALLVILLE,IN
89521,WASHOE,RENO,NV
44883,SENECA,TIFFIN,OH
47747,VANDERBURGH,EVANSVILLE,IN
47714,VANDERBURGH,EVANSVILLE,IN
47804,VIGO,TERRE HAUTE,IN
21223,BALTIMORE CITY,BALTIMORE,MD
84097,UTAH,OREM,UT
84751,BEAVER,MILFORD,UT
84095,SALT LAKE,SOUTH JORDAN,UT
21228,BALTIMORE,CATONSVILLE,MD
99762,NOME,NOME,AK
46514,ELKHART,ELKHART,IN
46527,ELKHART,GOSHEN,IN
47303,DELAWARE,MUNCIE,IN
46151,MORGAN,MARTINSVILLE,IN
47630,WARRICK,NEWBURGH,IN
46321,LAKE,MUNSTER,IN
46402,LAKE,GARY,IN
47905,TIPPECANOE,LAFAYETTE,IN
50703,BLACK HAWK,WATERLOO,IA
46143,JOHNSON,GREENWOOD,IN
46072,TIPTON,TIPTON,IN
47904,TIPPECANOE,LAFAYETTE,IN
46952,GRANT,MARION,IN
46506,MARSHALL,BREMEN,IN
46506,MARSHALL,BREMEN,IN
46750,HUNTINGTON,HUNTINGTON,IN
44203,SUMMIT,BARBERTON,OH
44310,SUMMIT,AKRON,OH
47331,FAYETTE,CONNERSVILLE,IN
44203,SUMMIT,BARBERTON,OH
47960,WHITE,MONTICELLO,IN
46222,MARION,INDIANAPOLIS,IN
85012,MARICOPA,PHOENIX,AZ
85260,MARICOPA,SCOTTSDALE,AZ
85032,MARICOPA,PHOENIX,AZ
47150,FLOYD,NEW ALBANY,IN
47150,FLOYD,NEW ALBANY,IN
86004,COCONINO,FLAGSTAFF,AZ
32539,OKALOOSA,CRESTVIEW,FL
32025,COLUMBIA,LAKE CITY,FL
85255,MARICOPA,SCOTTSDALE,AZ
32570,SANTA ROSA,MILTON,FL
32308,LEON,TALLAHASSEE,FL
32501,ESCAMBIA,PENSACOLA,FL
32258,DUVAL,JACKSONVILLE,FL
32216,DUVAL,JACKSONVILLE,FL
32207,DUVAL,JACKSONVILLE,FL
32401,BAY,PANAMA CITY,FL
32405,BAY,PANAMA CITY,FL
32435,WALTON,DEFUNIAK SPRINGS,FL
89703,CARSON CITY,CARSON CITY,NV
19390,CHESTER,WEST GROVE,PA
63110,ST. LOUIS CITY,ST. LOUIS,MO
16407,ERIE,CORRY,PA
85635,COCHISE,SIERRA VISTA,AZ
53511,ROCK,BELOIT,WI
44106,CUYAHOGA,CLEVELAND,OH
46016,MADISON,ANDERSON,IN
60302,COOK,OAK PARK,IL
55060,STEELE,OWATONNA,MN
55102,RAMSEY,ST PAUL,MN
55422,HENNEPIN,GOLDEN VALLEY,MN
83706,ADA,BOISE,ID
83814,KOOTENAI,COEUR D'ALENE,ID
11790,SUFFOLK,STONY BROOK,NY
42437,UNION,MORGANFIELD,KY
83501,NEZ PERCE,LEWISTON,ID
12601,DUTCHESS,POUGHKEEPSIE,NY
79322,CRANE,CRANE,TX
77429,CROSBY,CROSBYTON,TX
40065,SHELBY,SHELBYVILLE,KY
42134,SIMPSON,FRANKLIN,KY
76365,CLAY,HENRIETTA,TX
79745,WINKLER,KERMIT,TX
77575,LIBERTY,LIBERTY,TX
79241,FLOYD,LOCKNEY,TX
21701,FREDERICK,FREDERICK,MD
60644,COOK,CHICAGO,IL
60612,COOK,CHICAGO,IL
60464,COOK,PALOS HEIGHTS,IL
60628,COOK,CHICAGO,IL
54615,JACKSON,BLACK RIVER FALLS,WI
25309,KANAWHA,SOUTH CHARLESTON,WV
26330,HARRISON,BRIDGEPORT,WV
54840,BURNETT,GRANTSBURG,WI
54956,WINNEBAGO,NEENAH,WI
53226,MILWAUKEE,MILWAUKEE,WI
53925,COLUMBIA,COLUMBUS,WI
25304,KANAWHA,CHARLESTON,WV
62450,RICHLAND,OLNEY,IL
74432,MCINTOSH,EUFAULA,OK
42240,CHRISTIAN,HOPKINSVILLE,KY
42241,CHRISTIAN,HOPKINSVILLE,KY
25301,KANAWHA,CHARLESTON,WV
26003,OHIO,WHEELING,WV
62062,MADISON,MARYVILLE,IL
74401,MUSKOGEE,MUSKOGEE,OK
73701,GARFIELD,ENID,OK
43202,DAVIESS,OWENSBORO,KY
73070,CLEVELAND,NORMAN,OK
74133,TULSA,TULSA,OK
73750,KINGFISHER,KINGFISHER,OK
62049,MONTGOMERY,HILLSBORO,IL
62966,JACKSON,MURPHYSBORO,IL
62863,WABASH,MOUNT CARMEL,IL
99546,ALEUTIANS WEST,ADAK,AK
53051,WAUKESHA,MENOMONEE FALLS,WI
53821,CRAWFORD,PRAIRIE DU CHIEN,WI
54829,BARRON,CUMBERLAND,WI
53901,COLUMBIA,PORTAGE,WI
54235,DOOR,STURGEON BAY,WI
53534,ROCK,EDGERTON,WI
77030,HARRIS,HOUSTON,TX
67226,SEDGWICK,WICHITA,KS
67226,SEDGWICK,WICHITA,KS
66967,SMITH,SMITH CENTER,KS
66604,SHAWNEE,TOPEKA,KS
40202,JEFFERSON,LOUISVILLE,KY
96819,HONOLULU,HONOLULU,HI
79601,TAYLOR,ABILENE,TX
75751,HENDERSON,ATHENS,TX
79175,POTTER,AMARILLO,TX
77726,JEFFERSON,BEAUMONT,TX
77418,AUSTIN,BELLVILLE,TX
77802,BRAZOS,BRYAN,TX
77802,BRAZOS,BRYAN,TX
78523,CAMERON,BROWNSVILLE,TX
78523,CAMERON,BROWNSVILLE,TX
60621,COOK,CHICAGO,IL
76804,BROWN,BROWNWOOD,TX
75633,PANOLA,CARTHAGE,TX
79201,CHILDRESS,CHILDRESS,TX
77842,BRAZOS,COLLEGE STATION,TX
77304,MONTGOMERY,CONROE,TX
78412,NUECES,CORPUS CHRISTI,TX
78404,NUECES,CORPUS CHRISTI,TX
75246,HARRIS,CYPRESS,TX
75390,DALLAS,DALLAS,TX
33950,CHARLOTTE,PUNTA GORDA,FL
33469,MARTIN,TEQUESTA,FL
76201,DENTON,DENTON,TX
79029,MOORE,DUMAS,TX
78852,MAVERICK,EAGLE PASS,TX
32501,ESCAMBIA,PENSACOLA,FL
34950,ST. LUCIE,FORT PIERCE,FL
78539,HIDALGO,EDINBURG,TX
79998,EL PASO,EL PASO,TX
79902,EL PASO,EL PASO,TX
79902,EL PASO,EL PASO,TX
75119,ELLIS,ENNIS,TX
76104,TARRANT,FORT WORTH,TX
76104,TARRANT,FORT WORTH,TX
76101,TARRANT,FORT WORTH,TX
76115,TARRANT,FORT WORTH,TX
75042,DALLAS,GARLAND,TX
76051,TARRANT,GROESBECK,TX
78550,CAMERON,HARLINGEN,TX
78551,CAMERON,HARLINGEN,TX
76645,HILL,HILLSBORO,TX
77030,HARRIS,HOUSTON,TX
77030,HARRIS,HOUSTON,TX
77054,HARRIS,HOUSTON,TX
77070,HARRIS,HOUSTON,TX
77338,WALKER,HUNTSVILLE,TX
79744,PECOS,IRAAN,TX
75061,DALLAS,IRVING,TX
78364,KLEBERG,KINGSVILLE,TX
78945,FAYETTE,LA GRANGE,TX
78044,WEBB,LAREDO,TX
75057,DENTON,LEWISVILLE,TX
75607,GREGG,LONGVIEW,TX
79408,LUBBOCK,LUBBOCK,TX
79415,LUBBOCK,LUBBOCK,TX
75904,ANGELINA,LUFKIN,TX
52742,CLINTON,DEWITT,IA
50201,STORY,NEVADA,IA
51246,LYON,ROCK RAPIDS,IA
76063,TARRANT,MANSFIELD,TX
76661,FALLS,MARLIN,TX
75671,HARRISON,MARSHALL,TX
78503,HIDALGO,MCALLEN,TX
75149,DALLAS,MESQUITE,TX
79701,MIDLAND,MIDLAND,TX
76067,PALO PINTO,MINERAL WELLS,TX
75961,NACOGDOCHES,NACOGDOCHES,TX
76255,MONTAGUE,NOCONA,TX
60540,DUPAGE,NAPERVILLE,IL
79761,ECTOR,ODESSA,TX
79760,ECTOR,ODESSA,TX
60201,COOK,EVANSTON,IL
75075,COLLIN,PLANO,TX
75457,FRANKLIN,MOUNT VERNON,TX
79070,OCHILTREE,PERRYTON,TX
77640,JEFFERSON,PORT ARTHUR,TX
62703,SANGAMON,SPRINGFIELD,IL
78665,WILLIAMSON,ROUND ROCK,TX
76902,TOM GREEN,SAN ANGELO,TX
76904,TOM GREEN,SAN ANGELO,TX
78229,BEXAR,SAN ANTONIO,TX
78229,BEXAR,SAN ANTONIO,TX
75972,SAN AUGUSTINE,SAN AUGUSTINE,TX
78666,HAYS,SAN MARCOS,TX
78155,GUADALUPE,SEGUIN,TX
76380,BAYLOR,SEYMOUR,TX
78957,BASTROP,SMITHVILLE,TX
20850,MONTGOMERY,ROCKVILLE,MD
20876,MONTGOMERY,GERMANTOWN,MD
20912,MONTGOMERY,TAKOMA PARK,MD
76401,ERATH,STEPHENVILLE,TX
75182,DALLAS,SUNNYVALE,TX
76508,BELL,TEMPLE,TX
77478,FORT BEND,SUGAR LAND,TX
75504,BOWIE,TEXARKANA,TX
75701,SMITH,TYLER,TX
75711,SMITH,TYLER,TX
77901,VICTORIA,VICTORIA,TX
77902,VICTORIA,VICTORIA,TX
76086,PARKER,WEATHERFORD,TX
78599,HIDALGO,WESLACO,TX
76310,WICHITA,WICHITA FALLS,TX
75230,DALLAS,DALLAS,TX
75237,DALLAS,DALLAS,TX
75218,DALLAS,DALLAS,TX
75265,DALLAS,DALLAS,TX
78332,JIM WELLS,ALICE,TX
78414,NUECES,CORPUS CHRISTI,TX
77090,HARRIS,HOUSTON,TX
78258,BEXAR,SAN ANTONIO,TX
78217,BEXAR,SAN ANTONIO,TX
